6058659935,60,SYLHET,58,MAULVIBAZAR,65,KULAURA,99,,35,HAJIPUR
3059849988,30,DHAKA,59,MUNSHIGANJ,84,SREENAGAR,99,,88,SHYAMSIDDHI
3061659960,30,DHAKA,61,MYMENSINGH,65,MUKTAGACHHA,99,,60,KHERUAJANI
5577739971,55,RANGPUR,77,PANCHAGARH,73,PANCHAGARH SADAR,99,,71,PANCHAGARH
5532309933,55,RANGPUR,32,GAIBANDHA,30,GOBINDAGANJ,99,,33,KAMDIA
1004099915,10,BARISAL,04,BARGUNA,09,AMTALI,99,,15,ARPANGASHIA
3061249920,30,DHAKA,61,MYMENSINGH,24,HALUAGHAT,99,,20,BHUBANKURA
3089909939,30,DHAKA,89,SHERPUR,90,SREEBARDI,99,,39,GOSAIPUR
2015619915,20,CHITTAGONG,15,CHITTAGONG,61,PATIYA,99,,15,BARALIA
4047129911,40,KHULNA,47,KHULNA,12,BATIAGHATA,99,,11,AMIRPUR
1006103308,10,BARISAL,06,BARISAL,10,BANARI PARA,33,BANARI PARA PAURASAVA,08,WARD NO-08
3029102005,30,DHAKA,29,FARIDPUR,10,BHANGA,20,BHANGA PAURASHAVA,05,WARD NO-05
3026186005,30,DHAKA,26,DHAKA,18,DOHAR,60,DOHAR PAURASHAVA,05,WARD NO-05
2013799925,20,CHITTAGONG,13,CHANDPUR,79,MATLAB UTTAR,99,,25,ISLAMABAD
3093199967,30,DHAKA,93,TANGAIL,19,BHUAPUR,99,,67,GOBINDASI
2015709932,20,CHITTAGONG,15,CHITTAGONG,70,RANGUNIA,99,,32,LALANAGAR
6090475007,60,SYLHET,90,SUNAMGANJ,47,JAGANNATHPUR,50,JAGANNATHPUR PAURASHAVA,07,WARD NO-07
3068648007,30,DHAKA,68,NARSINGDI,64,ROYPURA,80,ROYPURA PAURASHAVA,07,WARD NO-07
3089907707,30,DHAKA,89,SHERPUR,90,SREEBARDI,77,SREEBARDI PAURASHAVA,07,WARD NO-07
3072182008,30,DHAKA,72,NETRAKONA,18,DURGAPUR,20,DURGAPUR PAURASAVA,08,WARD NO-08
2051659957,20,CHITTAGONG,51,LAKSHMIPUR,65,RAMGANJ,99,,57,LAMCHAR
1079582503,10,BARISAL,79,PIROJPUR,58,MATHBARIA,25,MATHBARIA PAURASAVA,03,WARD NO-03
3082769936,30,DHAKA,82,RAJBARI,76,RAJBARI SADAR,99,,36,DADSHI
4047309981,40,KHULNA,47,KHULNA,30,DUMURIA,99,,81,SAHAS
4044191609,40,KHULNA,44,JHENAIDAH,19,JHENAIDAH SADAR,16,JHENAIDAH PAURASAVA,09,WARD NO-09
4057479969,40,KHULNA,57,MEHERPUR,47,GANGNI,99,,69,ROYPUR
1009659947,10,BARISAL,09,BHOLA,65,MANPURA,99,,47,MANPURA
5010859916,50,RAJSHAHI,10,BOGRA,85,SHAJAHANPUR,99,,16,AMROOL
4041471602,40,KHULNA,41,JESSORE,47,JESSORE SADAR,16,JESSORE PAURASAVA,02,WARD NO-02
5081128512,50,RAJSHAHI,81,RAJSHAHI,12,BAGHMARA,85,TAHIRPUR PAURASAVA,12,WARD NO-02
4044149984,40,KHULNA,44,JHENAIDAH,14,HARINAKUNDA,99,,84,TAHERHUDA
5577735007,55,RANGPUR,77,PANCHAGARH,73,PANCHAGARH SADAR,50,PANCHAGARH PAURASAVA,07,WARD NO-07
4050948008,40,KHULNA,50,KUSHTIA,94,MIRPUR,80,MIRPUR PAURASHAVA,08,WARD NO-08
5070669989,50,RAJSHAHI,70,CHAPAI NABABGANJ,66,CHAPAI NABABGANJ SADAR,99,,89,SHAHJAHANPUR
3068649916,30,DHAKA,68,NARSINGDI,64,ROYPURA,99,,16,BANSHGARI
3068079959,30,DHAKA,68,NARSINGDI,07,BELABO,99,,59,NARAYANPUR
5081226615,50,RAJSHAHI,81,RAJSHAHI,22,BOALIA,66,RAJSHAHI CITY CORP.,15,WARD NO-15
4044191603,40,KHULNA,44,JHENAIDAH,19,JHENAIDAH SADAR,16,JHENAIDAH PAURASAVA,03,WARD NO-03
5076838705,50,RAJSHAHI,76,PABNA,83,SUJANAGAR,87,SUJANAGAR PAURASAVA,05,WARD NO-05
4055579921,40,KHULNA,55,MAGURA,57,MAGURA SADAR,99,,21,ATHARAKHADA
5069554516,50,RAJSHAHI,69,NATORE,55,NALDANGA,45,NALDANGA PAURASAVA,16,WARD NO-06
2022163307,20,CHITTAGONG,22,COX'S BAZAR,16,CHAKARIA,33,CHAKARIA PAURASHAVA,07,WARD NO-07
2003739938,20,CHITTAGONG,03,BANDARBAN,73,NAIKHONGCHHARI,99,,38,DOCHHARI
3056289987,30,DHAKA,56,MANIKGANJ,28,HARIRAMPUR,99,,87,RAMKRISHNAPUR
2013589913,20,CHITTAGONG,13,CHANDPUR,58,KACHUA,99,,13,ASHRAFPUR
5010404006,50,RAJSHAHI,10,BOGRA,40,GABTALI,40,GABTALI PAURASHAVA,06,WARD NO-06
3026149953,30,DHAKA,26,DHAKA,14,DHAMRAI,99,,53,KULLA
2013459971,20,CHITTAGONG,13,CHANDPUR,45,FARIDGANJ,99,,71,DAKSHIN PAIK PARA
5573159966,55,RANGPUR,73,NILPHAMARI,15,DOMAR UPAZILA,99,,66,JORABARI
5010333706,50,RAJSHAHI,10,BOGRA,33,DHUPCHANCHIA,37,DHUPCHANCHIA PAURASAVA,06,WARD NO-06
2046659947,20,CHITTAGONG,46,KHAGRACHHARI,65,MAHALCHHARI,99,,47,MASCHHARI
5076399973,50,RAJSHAHI,76,PABNA,39,ISHWARDI,99,,73,SILIMPUR
4041119969,40,KHULNA,41,JESSORE,11,CHAUGACHHA,99,,69,PATIBILA
1078389977,10,BARISAL,78,PATUAKHALI,38,BAUPHAL,99,,77,MADANPURA
2015351611,20,CHITTAGONG,15,CHITTAGONG,35,HALISHAHAR,16,CHITTAGONG CITY CORP.,11,WARD NO-11 (PART)
3048062509,30,DHAKA,48,KISHOREGONJ,06,BAJITPUR,25,BAJITPUR PAURASHAVA,09,WARD NO-09
5594946602,55,RANGPUR,94,THAKURGAON,94,THAKURGAON SADAR,66,THAKURGAON PAURASAVA,02,WARD NO-02
2022459967,20,CHITTAGONG,22,COX'S BAZAR,45,KUTUBDIA,99,,67,LEMSIKHALI
3061525508,30,DHAKA,61,MYMENSINGH,52,MYMENSINGH SADAR,55,MYMENSINGH PAURASHAVA,08,WARD NO-08
6091179914,60,SYLHET,91,SYLHET,17,BEANI BAZAR,99,,14,MOLLAHPUR
3033329976,30,DHAKA,33,GAZIPUR,32,KALIAKAIR,99,,76,SREEFALTALI
4018072004,40,KHULNA,18,CHUADANGA,07,ALAMDANGA,20,ALAMDANGA PAURASAVA,04,WARD NO-04
6036714007,60,SYLHET,36,HABIGANJ,71,MADHABPUR,40,MADHABPUR PAURASHAVA,07,WARD NO-07
3068523703,30,DHAKA,68,NARSINGDI,52,MANOHARDI,37,MANOHARDI PAURASHAVA,03,WARD NO-03
2051339991,20,CHITTAGONG,51,LAKSHMIPUR,33,KAMALNAGAR,99,,91,TORABGANG
3054409944,30,DHAKA,54,MADARIPUR,40,KALKINI,99,,44,GOPALPUR
1079769952,10,BARISAL,79,PIROJPUR,76,NAZIRPUR,99,,52,NAZIRPUR
2015868305,20,CHITTAGONG,15,CHITTAGONG,86,SITAKUNDA,83,SITAKUNDA PAURASHAVA,05,WARD NO-05
3048799957,30,DHAKA,48,KISHOREGONJ,79,PAKUNDIA,99,,57,JANGALIA
5532303304,55,RANGPUR,32,GAIBANDHA,30,GOBINDAGANJ,33,GOBINDAGANJ PAURASAVA,04,WARD NO-04
5070189937,50,RAJSHAHI,70,CHAPAI NABABGANJ,18,BHOLAHAT,99,,37,DALDALI
5573363705,55,RANGPUR,73,NILPHAMARI,36,JALDHAKA,37,JALDHAKA PAURASHAVA,05,WARD NO-05
2019279971,20,CHITTAGONG,19,COMILLA,27,CHANDINA,99,,71,MADHYA
5069639994,50,RAJSHAHI,69,NATORE,63,NATORE SADAR,99,,94,TEBARIA
2012029919,20,CHITTAGONG,12,BRAHMANBARIA,02,AKHAURA,99,,19,DAKSHIN AKHAURA
5088785003,50,RAJSHAHI,88,SIRAJGANJ,78,SIRAJGANJ SADAR,50,SIRAJGANJ PAURASAVA,03,WARD NO-03
6036442004,60,SYLHET,36,HABIGANJ,44,HABIGANJ SADAR,20,HABIGANJ PAURASHAVA,04,WARD NO-04
5552339931,55,RANGPUR,52,LALMONIRHAT,33,HATIBANDHA,99,,31,FAKIR PARA
5527569994,55,RANGPUR,27,DINAJPUR,56,KAHAROLE,99,,94,TARGAON
4047483302,40,KHULNA,47,KHULNA,48,KHAN JAHAN ALI,33,KHULNA CITY CORP.,02,WARD NO-02 (PART)
3068649930,30,DHAKA,68,NARSINGDI,64,ROYPURA,99,,30,CHAR ARALIA
3061169952,30,DHAKA,61,MYMENSINGH,16,DHOBAURA,99,,52,GHOSHGAON
4065769988,40,KHULNA,65,NARAIL,76,NARAIL SADAR,99,,88,SINGASOLPUR
5552553305,55,RANGPUR,52,LALMONIRHAT,55,LALMONIRHAT SADAR,33,LALMONIRHAT PAURASAVA,05,WARD NO-05
4087049960,40,KHULNA,87,SATKHIRA,04,ASSASUNI,99,,60,KHAJRA
4047649961,40,KHULNA,47,KHULNA,64,PAIKGACHHA,99,,61,LASKAR
2030299920,20,CHITTAGONG,30,FENI,29,FENI SADAR,99,,20,BALIGAON
3068079920,30,DHAKA,68,NARSINGDI,07,BELABO,99,,20,BELABO
4047649950,40,KHULNA,47,KHULNA,64,PAIKGACHHA,99,,50,KAPILMUNI
5010337042,50,RAJSHAHI,10,BOGRA,33,DHUPCHANCHIA,70,TALORA PAURASHAVA,42,WARD NO-02
2019749982,20,CHITTAGONG,19,COMILLA,74,MANOHARGANJ,99,,82,SARASHPUR
3048457002,30,DHAKA,48,KISHOREGONJ,45,KATIADI,70,KATIADI PAURASHAVA,02,WARD NO-02
6036269995,60,SYLHET,36,HABIGANJ,26,CHUNARUGHAT,99,,95,UBAHATA
5081726009,50,RAJSHAHI,81,RAJSHAHI,72,PABA,60,KATAKHALI PAURASAVA,09,WARD NO-09
2003516203,20,CHITTAGONG,03,BANDARBAN,51,LAMA,62,LAMA PAURASHAVA,03,WARD NO-03
2013221407,20,CHITTAGONG,13,CHANDPUR,22,CHANDPUR SADAR,14,CHANDPUR PAURASAVA,07,WARD NO-07
4050949913,40,KHULNA,50,KUSHTIA,94,MIRPUR,99,,13,AMBARIA
3082079917,30,DHAKA,82,RAJBARI,07,BALIAKANDI,99,,17,BAHARPUR
4041619994,40,KHULNA,41,JESSORE,61,MANIRAMPUR,99,,94,SHYAMKUR
3068649981,30,DHAKA,68,NARSINGDI,64,ROYPURA,99,,81,RADHANAGAR
5081949927,50,RAJSHAHI,81,RAJSHAHI,94,TANORE,99,,27,BADHAIR
3026729915,30,DHAKA,26,DHAKA,72,SAVAR,99,,15,AMIN BAZAR
6091629955,60,SYLHET,91,SYLHET,62,SYLHET SADAR,99,,55,MOGALGAON
6090239990,60,SYLHET,90,SUNAMGANJ,23,CHHATAK,99,,90,SAILA AFZALABAD
6091089933,60,SYLHET,91,SYLHET,08,BALAGANJ,99,,33,DEWAN BAZAR
2051432511,20,CHITTAGONG,51,LAKSHMIPUR,43,LAKSHMIPUR SADAR,25,LAKSHMIPUR PAURASAVA,11,WARD NO-11
5088789994,50,RAJSHAHI,88,SIRAJGANJ,78,SIRAJGANJ SADAR,99,,94,CHHANGACHHA
3067687719,30,DHAKA,67,NARAYANGANJ,68,RUPGANJ,77,TARABO PAURASHAVA,19,WARD NO-09
5069917509,50,RAJSHAHI,69,NATORE,91,SINGRA,75,SINGRA PAURASAVA,09,WARD NO-09
2022497701,20,CHITTAGONG,22,COX'S BAZAR,49,MAHESHKHALI,77,MAHESHKHALI PAURASHAVA,01,WARD NO-01
3061656604,30,DHAKA,61,MYMENSINGH,65,MUKTAGACHHA,66,MUKTAGACHHA PAURASHAVA,04,WARD NO-04
1009259970,10,BARISAL,09,BHOLA,25,CHAR FASSON,99,,70,CHAR KUKRI MUKRI
5088619966,50,RAJSHAHI,88,SIRAJGANJ,61,ROYGANJ,99,,66,NALKA
3026049913,30,DHAKA,26,DHAKA,04,BADDA,99,,13,BADDA
2012639994,20,CHITTAGONG,12,BRAHMANBARIA,63,KASBA,99,,94,MULGRAM
3026292049,30,DHAKA,26,DHAKA,29,JATRABARI,20,,49,WARD NO-49 (85)
3067687717,30,DHAKA,67,NARAYANGANJ,68,RUPGANJ,77,TARABO PAURASHAVA,17,WARD NO-07
3067064424,30,DHAKA,67,NARAYANGANJ,06,BANDAR,44,,24,WARD NO-24 (CITY CORP.)
1006699923,10,BARISAL,06,BARISAL,69,MULADI,99,,23,CHAR KALEKHAN
5069639936,50,RAJSHAHI,69,NATORE,63,NATORE SADAR,99,,36,DIGHAPATIA
2046709913,20,CHITTAGONG,46,KHAGRACHHARI,70,MATIRANGA,99,,13,AMTALI
5527649986,55,RANGPUR,27,DINAJPUR,64,DINAJPUR SADAR,99,,86,SUNDARBAN
1004289966,10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,99,,66,GAURICHANNA
2084589967,20,CHITTAGONG,84,RANGAMATI,58,LANGADU UPAZILA,99,,67,LANGADU
4057873304,40,KHULNA,57,MEHERPUR,87,MEHERPUR SADAR,33,MEHERPUR PAURASHAVA,04,WARD NO-04
2015539995,20,CHITTAGONG,15,CHITTAGONG,53,MIRSHARAI,99,,95,ZORWARGANJ
2013494208,20,CHITTAGONG,13,CHANDPUR,49,HAJIGANJ,42,HAJIGANJ PAURASAVA,08,WARD NO-08
3068602508,30,DHAKA,68,NARSINGDI,60,NARSINGDI SADAR,25,MADHABDI PAURASHAVA,08,WARD NO-08
3068649974,30,DHAKA,68,NARSINGDI,64,ROYPURA,99,,74,PALASHTALI
3054877508,30,DHAKA,54,MADARIPUR,87,SHIBCHAR,75,SHIBCHAR PAURASHAVA,08,WARD NO-08
3026229957,30,DHAKA,26,DHAKA,22,BHATARA,99,,57,BHATARA
3026802527,30,DHAKA,26,DHAKA,80,SHER-E-BANGLA NAGAR,25,,27,WARD NO-27 (PART) (40)
2013499935,20,CHITTAGONG,13,CHANDPUR,49,HAJIGANJ,99,,35,HAJIGANJ
5585769995,55,RANGPUR,85,RANGPUR,76,PIRGANJ,99,,95,TUKURIA
2015619991,20,CHITTAGONG,15,CHITTAGONG,61,PATIYA,99,,91,DAKHIN D.BHURSHI
2015089963,20,CHITTAGONG,15,CHITTAGONG,08,BANSHKHALI,99,,63,PUICHHARI
5527218503,55,RANGPUR,27,DINAJPUR,21,BOCHAGANJ,85,SETABGANJ PAURASAVA,03,WARD NO-03
3086149960,30,DHAKA,86,SHARIATPUR,14,BHEDARGANJ,99,,60,MAHISAR
1042403309,10,BARISAL,42,JHALOKATI,40,JHALOKATI SADAR,33,JHALOKATI PAURASAVA,09,WARD NO-09
1006949931,10,BARISAL,06,BARISAL,94,WAZIRPUR,99,,31,GUTHIA
4041619961,40,KHULNA,41,JESSORE,61,MANIRAMPUR,99,,61,KULTIA
3089672203,30,DHAKA,89,SHERPUR,67,NAKLA,22,NAKLA PAURASHAVA,03,WARD NO-03
5549069976,55,RANGPUR,49,KURIGRAM,06,BHURUNGAMARI,99,,76,PATHARDUBI
5064479967,50,RAJSHAHI,64,NAOGAON,47,MANDA,99,,67,MANDA
5070669939,50,RAJSHAHI,70,CHAPAI NABABGANJ,66,CHAPAI NABABGANJ SADAR,99,,39,ISLAMPUR
3061819990,30,DHAKA,61,MYMENSINGH,81,PHULPUR,99,,90,SINGHESHWAR
5069917508,50,RAJSHAHI,69,NATORE,91,SINGRA,75,SINGRA PAURASAVA,08,WARD NO-08
5081128516,50,RAJSHAHI,81,RAJSHAHI,12,BAGHMARA,85,TAHIRPUR PAURASAVA,16,WARD NO-06
4087869979,40,KHULNA,87,SATKHIRA,86,SHYAMNAGAR,99,,79,PADMA PUKUR
3054877503,30,DHAKA,54,MADARIPUR,87,SHIBCHAR,75,SHIBCHAR PAURASHAVA,03,WARD NO-03
2019409941,20,CHITTAGONG,19,COMILLA,40,DEBIDWAR,99,,41,SULTANPUR
3059749994,30,DHAKA,59,MUNSHIGANJ,74,SERAJDIKHAN,99,,94,SEKHARNAGAR
3072839955,30,DHAKA,72,NETRAKONA,83,PURBADHALA,99,,55,GOHALAKANDA
4044716605,40,KHULNA,44,JHENAIDAH,71,MAHESHPUR,66,MAHESHPUR PAURASAVA,05,WARD NO-05
3039365005,30,DHAKA,39,JAMALPUR,36,JAMALPUR SADAR,50,JAMALPUR PAURASHAVA,05,WARD NO-05
5081345003,50,RAJSHAHI,81,RAJSHAHI,34,GODAGARI,50,GODAGARI PAURASAVA,03,WARD NO-03
3026542008,30,DHAKA,26,DHAKA,54,MOTIJHEEL,20,,08,WARD NO-08 (PART) (31)
3054806801,30,DHAKA,54,MADARIPUR,80,RAJOIR,68,RAJOIR PAURASHAVA,01,WARD NO-01
2075878309,20,CHITTAGONG,75,NOAKHALI,87,NOAKHALI SADAR,83,NOAKHALI PAURASAVA,09,WARD NO-09
3048279940,30,DHAKA,48,KISHOREGONJ,27,HOSSAINPUR,99,,40,JINARI
3026389934,30,DHAKA,26,DHAKA,38,KERANIGANJ,99,,34,KALINDI
2015121002,20,CHITTAGONG,15,CHITTAGONG,12,BOALKHALI,10,BOALKHALI PAURASHAVA,02,WARD NO-02
3039859973,30,DHAKA,39,JAMALPUR,85,SARISHABARI UPAZILA,99,,73,POGALDIGHA
3093769912,30,DHAKA,93,TANGAIL,76,NAGARPUR,99,,12,BHADRA
2084079971,20,CHITTAGONG,84,RANGAMATI,07,BAGHAICHHARI,99,,71,RUPAKARI
3033309925,30,DHAKA,33,GAZIPUR,30,GAZIPUR SADAR,99,,25,BARIA
4087049915,40,KHULNA,87,SATKHIRA,04,ASSASUNI,99,,15,ANULIA
3093252506,30,DHAKA,93,TANGAIL,25,DHANBARI,25,DHANBARI PAURASAVA,06,WARD NO-06
5038475001,50,RAJSHAHI,38,JOYPURHAT,47,JOYPURHAT SADAR,50,JOYPURHAT PAURASAVA,01,WARD NO-01
3039616709,30,DHAKA,39,JAMALPUR,61,MELANDAHA,67,MELANDAHA PAURASHAVA,09,WARD NO-09
2015869995,20,CHITTAGONG,15,CHITTAGONG,86,SITAKUNDA,99,,95,SAIDPUR
4087829954,40,KHULNA,87,SATKHIRA,82,SATKHIRA SADAR,99,,54,DHULIHAR
1006949973,10,BARISAL,06,BARISAL,94,WAZIRPUR,99,,73,SATLA
2019675005,20,CHITTAGONG,19,COMILLA,67,COMILLA ADARSHA SADAR,50,,05,WARD NO-05
3067584414,30,DHAKA,67,NARAYANGANJ,58,NARAYANGANJ SADAR,44,NARAYANGANJ CITY CORP.,14,WARD NO-14
3061209923,30,DHAKA,61,MYMENSINGH,20,FULBARIA,99,,23,BALIAN
2019729952,20,CHITTAGONG,19,COMILLA,72,LAKSAM,99,,52,LAKSAM
3039619928,30,DHAKA,39,JAMALPUR,61,MELANDAHA,99,,28,DURMUT
3054545009,30,DHAKA,54,MADARIPUR,54,MADARIPUR SADAR,50,MADARIPUR PAURASHAVA,09,WARD NO-09
6036719934,60,SYLHET,36,HABIGANJ,71,MADHABPUR,99,,34,BULLA
1009181603,10,BARISAL,09,BHOLA,18,BHOLA SADAR,16,BHOLA PAURASAVA,03,WARD NO-03
3072099923,30,DHAKA,72,NETRAKONA,09,BARHATTA,99,,23,BARHATTA
2030149947,20,CHITTAGONG,30,FENI,14,CHHAGALNAIYA,99,,47,GOPAL
6091625009,60,SYLHET,91,SYLHET,62,SYLHET SADAR,50,SYLHET CITY CORP.,09,WARD NO-09
3035519963,30,DHAKA,35,GOPALGANJ,51,KOTALIPARA,99,,63,PINJURI
3056289929,30,DHAKA,56,MANIKGANJ,28,HARIRAMPUR,99,,29,BOYRA
4001609959,40,KHULNA,01,BAGERHAT,60,MORRELGANJ,99,,59,KHUOLIA
3089889911,30,DHAKA,89,SHERPUR,88,SHERPUR SADAR,99,,11,BAJITKHILA
3072636004,30,DHAKA,72,NETRAKONA,63,MOHANGANJ,60,MOHANGANJ PAURASAVA,04,WARD NO-04
2019547502,20,CHITTAGONG,19,COMILLA,54,HOMNA,75,HOMNA PAURASHAVA,02,WARD NO-02
3054409931,30,DHAKA,54,MADARIPUR,40,KALKINI,99,,31,DASAR
5081726002,50,RAJSHAHI,81,RAJSHAHI,72,PABA,60,KATAKHALI PAURASAVA,02,WARD NO-02
4044719923,40,KHULNA,44,JHENAIDAH,71,MAHESHPUR,99,,23,JADABPUR
2051432510,20,CHITTAGONG,51,LAKSHMIPUR,43,LAKSHMIPUR SADAR,25,LAKSHMIPUR PAURASAVA,10,WARD NO-10
3093259921,30,DHAKA,93,TANGAIL,25,DHANBARI,99,,21,BALIBHADRA
5577252005,55,RANGPUR,77,PANCHAGARH,25,BODA,20,BODA PAURASHAVA,05,WARD NO-05
5527101202,55,RANGPUR,27,DINAJPUR,10,BIRAMPUR,12,BIRAMPUR PAURASAVA,02,WARD NO-02
1006515017,10,BARISAL,06,BARISAL,51,BARISAL SADAR (KOTWALI),50,BARISAL CITY CORP.,17,WARD NO-17
2084072009,20,CHITTAGONG,84,RANGAMATI,07,BAGHAICHHARI,20,BAGHAICHHARI PAURASHAVA,09,WARD NO-09
5088111605,50,RAJSHAHI,88,SIRAJGANJ,11,BELKUCHI,16,BELKUCHI PAURASHAVA,05,WARD NO-05
5081729951,50,RAJSHAHI,81,RAJSHAHI,72,PABA,99,,51,HARAGRAM
5081828008,50,RAJSHAHI,81,RAJSHAHI,82,PUTHIA,80,PUTHIA PAURASAVA,08,WARD NO-08
2003899957,20,CHITTAGONG,03,BANDARBAN,89,ROWANGCHHARI,99,,57,ROWANGCHHARI
3086949951,30,DHAKA,86,SHARIATPUR,94,ZANJIRA,99,,51,KUNDER CHAR
1042439931,10,BARISAL,42,JHALOKATI,43,KANTHALIA,99,,31,AWRABUNIA
2084219979,20,CHITTAGONG,84,RANGAMATI,21,BARKAL UPAZILA,99,,79,SHUBLONG
3054545006,30,DHAKA,54,MADARIPUR,54,MADARIPUR SADAR,50,MADARIPUR PAURASHAVA,06,WARD NO-06
3067064423,30,DHAKA,67,NARAYANGANJ,06,BANDAR,44,,23,WARD NO-23 (CITY CORP.)
3061233306,30,DHAKA,61,MYMENSINGH,23,GAURIPUR,33,GAURIPUR PAURASHAVA,06,WARD NO-06
3089889927,30,DHAKA,89,SHERPUR,88,SHERPUR SADAR,99,,27,CHAR MUCHARIA
5573645005,55,RANGPUR,73,NILPHAMARI,64,NILPHAMARI SADAR,50,NILPHAMARI PAURASAVA,05,WARD NO-05
3026389969,30,DHAKA,26,DHAKA,38,KERANIGANJ,99,,69,SUBHADYA
2012079996,20,CHITTAGONG,12,BRAHMANBARIA,07,BIJOYNAGAR,99,,96,BISHNUPUR
5088785011,50,RAJSHAHI,88,SIRAJGANJ,78,SIRAJGANJ SADAR,50,SIRAJGANJ PAURASAVA,11,WARD NO-11
2075079987,20,CHITTAGONG,75,NOAKHALI,07,BEGUMGANJ,99,,87,SHARIFPUR
5070669983,50,RAJSHAHI,70,CHAPAI NABABGANJ,66,CHAPAI NABABGANJ SADAR,99,,83,RANIHATI
1078389910,10,BARISAL,78,PATUAKHALI,38,BAUPHAL,99,,10,ADABARIA
4050796003,40,KHULNA,50,KUSHTIA,79,KUSHTIA SADAR,60,KUSHTIA PAURASHAVA,03,WARD NO-03
2022246601,20,CHITTAGONG,22,COX'S BAZAR,24,COX'S BAZAR SADAR,66,COX'S BAZAR PAURASHAVA,01,WARD NO-01
5010948208,50,RAJSHAHI,10,BOGRA,94,SHIBGANJ,82,SHIBGANJ PAURASHAVA,08,WARD NO-08
3026982039,30,DHAKA,26,DHAKA,98,WARI,20,,39,WARD NO-39 (75)
4041048309,40,KHULNA,41,JESSORE,04,ABHAYNAGAR,83,NOAPARA PAURASAVA,09,WARD NO-09
5577252009,55,RANGPUR,77,PANCHAGARH,25,BODA,20,BODA PAURASHAVA,09,WARD NO-09
4047179942,40,KHULNA,47,KHULNA,17,DACOPE,99,,42,DACOPE
2046709917,20,CHITTAGONG,46,KHAGRACHHARI,70,MATIRANGA,99,,17,BARANAL
3072748009,30,DHAKA,72,NETRAKONA,74,NETROKONA SADAR,80,NETROKONA PAURASAVA,09,WARD NO-09
5081259931,50,RAJSHAHI,81,RAJSHAHI,25,CHARGHAT,99,,31,BHAYA LAKSHMIPUR
2012858804,20,CHITTAGONG,12,BRAHMANBARIA,85,NABINAGAR,88,NABINAGAR PAURASAVA,04,WARD NO-04
5010202019,50,RAJSHAHI,10,BOGRA,20,BOGRA SADAR,20,BOGRA PAURASAVA,19,WARD NO-19
2075809966,20,CHITTAGONG,75,NOAKHALI,80,SENBAGH,99,,66,KESHARPAR
5064699910,50,RAJSHAHI,64,NAOGAON,69,NIAMATPUR,99,,10,BAHADURPUR
2030948002,20,CHITTAGONG,30,FENI,94,SONAGAZI,80,SONAGAZI PAURASHAVA,02,WARD NO-02
5549099911,55,RANGPUR,49,KURIGRAM,09,CHILMARI,99,,11,ASHTAMIR CHAR
5585739957,55,RANGPUR,85,RANGPUR,73,PIRGACHHA,99,,57,KANDI
5552029977,55,RANGPUR,52,LALMONIRHAT,02,ADITMARI,99,,77,PALASHI
5010065005,50,RAJSHAHI,10,BOGRA,06,ADAMDIGHI,50,SANTAHAR PAURASAVA,05,WARD NO-05
5585422503,55,RANGPUR,85,RANGPUR,42,KAUNIA,25,HARAGACHH (KAUNIA) PAURASAVA,03,WARD NO-03
5070669955,50,RAJSHAHI,70,CHAPAI NABABGANJ,66,CHAPAI NABABGANJ SADAR,99,,55,MAHARAJPUR
2015539928,20,CHITTAGONG,15,CHITTAGONG,53,MIRSHARAI,99,,28,HINGULI
5010949971,50,RAJSHAHI,10,BOGRA,94,SHIBGANJ,99,,71,PIRAB
5081253305,50,RAJSHAHI,81,RAJSHAHI,25,CHARGHAT,33,CHARGHAT PAURASAVA,05,WARD NO-05
1042736607,10,BARISAL,42,JHALOKATI,73,NALCHITY,66,NALCHITY PAURASAVA,07,WARD NO-07
3061889972,30,DHAKA,61,MYMENSINGH,88,TARAKANDA,99,,72,RAMPUR
5552553306,55,RANGPUR,52,LALMONIRHAT,55,LALMONIRHAT SADAR,33,LALMONIRHAT PAURASAVA,06,WARD NO-06
5532889938,55,RANGPUR,32,GAIBANDHA,88,SAGHATA,99,,38,HALDIA
4087829951,40,KHULNA,87,SATKHIRA,82,SATKHIRA SADAR,99,,51,FINGRI
2003145007,20,CHITTAGONG,03,BANDARBAN,14,BANDARBAN SADAR,50,BANDARBAN PAURASHAVA,07,WARD NO-07
2015379910,20,CHITTAGONG,15,CHITTAGONG,37,HATHAZARI,99,,10,BURISH CHAR
3035515008,30,DHAKA,35,GOPALGANJ,51,KOTALIPARA,50,KOTALIPARA PAURASHAVA,08,WARD NO-08
5585429954,55,RANGPUR,85,RANGPUR,42,KAUNIA,99,,54,SARAI
2013459965,20,CHITTAGONG,13,CHANDPUR,45,FARIDGANJ,99,,65,UTTAR PAIKPARA
1079877508,10,BARISAL,79,PIROJPUR,87,NESARABAD (SWARUPKATI),75,SWARUPKATI PAURASAVA,08,WARD NO-08
2019339935,20,CHITTAGONG,19,COMILLA,33,COMILLA SADAR DAKSHIN,99,,35,BIJOYPUR
2019091607,20,CHITTAGONG,19,COMILLA,09,BARURA,16,BARURA PAURASAVA,07,WARD NO-07
5064759912,50,RAJSHAHI,64,NAOGAON,75,PATNITALA,99,,12,AKBARPUR
3072749963,30,DHAKA,72,NETRAKONA,74,NETROKONA SADAR,99,,63,MAUGATI
